8.291349558239526814e+05 6.100000000000000000e+01
8.401028527403156040e+05 5.200000000000000000e+01
6.543828272693931358e+05 5.700000000000000000e+01
9.763505809886780335e+05 6.000000000000000000e+01
8.673416815651226789e+05 5.300000000000000000e+01
9.819997875160590047e+05 7.100000000000000000e+01
1.057161614273362095e+06 5.800000000000000000e+01
7.923470422307428671e+05 6.100000000000000000e+01
8.577444561463732971e+05 6.300000000000000000e+01
8.030812936549931765e+05 7.000000000000000000e+01
1.069364614189682761e+06 4.900000000000000000e+01
1.270246618595871376e+06 4.900000000000000000e+01
9.472107225260664709e+05 6.800000000000000000e+01
9.043451210476574488e+05 6.600000000000000000e+01
6.397615719272383722e+05 5.400000000000000000e+01
9.163807266204240732e+05 4.800000000000000000e+01
7.456363157071396708e+05 6.100000000000000000e+01
6.812074175923721632e+05 5.500000000000000000e+01
1.026786484661993571e+06 6.400000000000000000e+01
6.962377290705064079e+05 6.000000000000000000e+01
1.064300305302439025e+06 6.900000000000000000e+01
8.963414380868952721e+05 6.300000000000000000e+01
8.162680346297372598e+05 5.900000000000000000e+01
7.349800307740985882e+05 5.400000000000000000e+01
7.287875628954068525e+05 7.000000000000000000e+01
7.135598487992610317e+05 5.200000000000000000e+01
1.182897600297306897e+06 6.400000000000000000e+01
8.105948562213398982e+05 6.000000000000000000e+01
1.371387092685897835e+06 6.800000000000000000e+01
8.269256728693326004e+05 6.100000000000000000e+01
9.792326195424533216e+05 5.600000000000000000e+01
1.116502456025150837e+06 6.400000000000000000e+01
1.118335345870680641e+06 6.300000000000000000e+01
8.729376535117438762e+05 6.500000000000000000e+01
1.043229061868300661e+06 7.000000000000000000e+01
1.115709129531925544e+06 5.400000000000000000e+01
1.180441695128312800e+06 5.600000000000000000e+01
9.758336660227306420e+05 4.800000000000000000e+01
6.651739833049391164e+05 4.800000000000000000e+01
8.914271446266985731e+05 7.600000000000000000e+01
5.969682285840461263e+05 6.100000000000000000e+01
9.320673416197547922e+05 4.800000000000000000e+01
7.556065359944095835e+05 6.300000000000000000e+01
1.030704812992920983e+06 6.200000000000000000e+01
6.672560958810501033e+05 6.500000000000000000e+01
6.417841868845345452e+05 5.700000000000000000e+01
1.177518457870790968e+06 6.100000000000000000e+01
1.052013691958508221e+06 6.500000000000000000e+01
8.093838457593251951e+05 5.700000000000000000e+01
1.211023019198184134e+06 5.000000000000000000e+01
8.236205755386985838e+05 7.300000000000000000e+01
9.830823498383435654e+05 6.400000000000000000e+01
1.034596586429717601e+06 5.700000000000000000e+01
1.080296991681005107e+06 6.100000000000000000e+01
1.177350526508401847e+06 6.200000000000000000e+01
8.827883844441749388e+05 5.600000000000000000e+01
8.675647302876459435e+05 7.700000000000000000e+01
8.038351658119090134e+05 6.200000000000000000e+01
9.326747266672347905e+05 5.900000000000000000e+01
6.030342437602471327e+05 6.300000000000000000e+01
1.149472843580081593e+06 7.100000000000000000e+01
9.130023679840510013e+05 6.100000000000000000e+01
8.428840008964576991e+05 6.200000000000000000e+01
1.166920718417492462e+06 6.000000000000000000e+01
6.300900202236326877e+05 4.100000000000000000e+01
8.589083001160764834e+05 5.300000000000000000e+01
1.099571910967670148e+06 6.900000000000000000e+01
1.235460462113664951e+06 6.500000000000000000e+01
9.016038590359829832e+05 5.600000000000000000e+01
8.955640801484837430e+05 6.700000000000000000e+01
1.020364659186221426e+06 5.700000000000000000e+01
8.842679532625832362e+05 6.000000000000000000e+01
1.196070951097602723e+06 5.700000000000000000e+01
5.405067048091990873e+05 7.000000000000000000e+01
6.252258600850414950e+05 7.000000000000000000e+01
8.944187135198026663e+05 4.800000000000000000e+01
8.891951402689163806e+05 5.300000000000000000e+01
6.360510031774818199e+05 6.300000000000000000e+01
1.188883703750385204e+06 5.700000000000000000e+01
9.866385574086760171e+05 7.000000000000000000e+01
1.017034724932775833e+06 4.900000000000000000e+01
8.801450134185506031e+05 5.600000000000000000e+01
9.797610267706564628e+05 5.400000000000000000e+01
1.116465799292453565e+06 6.300000000000000000e+01
9.434645036049268674e+05 6.000000000000000000e+01
8.257191486236565979e+05 6.200000000000000000e+01
8.527398509918361669e+05 5.300000000000000000e+01
8.878634498392059468e+05 7.100000000000000000e+01
8.028256603346385527e+05 6.300000000000000000e+01
1.065363425292004365e+06 6.300000000000000000e+01
8.123738557870330987e+05 4.800000000000000000e+01
9.362192607340238756e+05 5.500000000000000000e+01
9.461914965905193239e+05 6.100000000000000000e+01
9.787580379370501032e+05 4.900000000000000000e+01
5.919146641967237229e+05 6.200000000000000000e+01
1.172355760269709630e+06 6.900000000000000000e+01
1.084777711685102666e+06 5.600000000000000000e+01
8.597782286835100967e+05 5.600000000000000000e+01
1.062341106593712931e+06 6.200000000000000000e+01
9.157716011319522513e+05 5.600000000000000000e+01
8.898601985968849622e+05 6.000000000000000000e+01
1.378210752902366454e+06 5.200000000000000000e+01
9.210653414902907098e+05 5.700000000000000000e+01
7.987087872076807544e+05 5.800000000000000000e+01
1.015715797067533946e+06 5.700000000000000000e+01
9.135349390383384889e+05 6.700000000000000000e+01
1.113587748467258643e+06 4.800000000000000000e+01
1.151559550245051738e+06 4.700000000000000000e+01
5.967156638761574868e+05 5.500000000000000000e+01
1.210278473911087262e+06 7.300000000000000000e+01
1.256968034972299589e+06 7.400000000000000000e+01
8.418155813344664639e+05 5.600000000000000000e+01
8.519749876643971074e+05 5.100000000000000000e+01
1.057336239687950816e+06 6.400000000000000000e+01
8.895151795908220811e+05 4.700000000000000000e+01
1.101336733652590308e+06 6.800000000000000000e+01
